,station_id,date,quality_level_3,max_wind_gust,mean_wind_speed,quality_level_4,precipitation_height,precipitation_form,sunshine_duration,snow_depth,NM,mean_vapor_pressure,mean_pressure,mean_temperature,mean_relative_humidity,max_temperature_2m,min_temperature_2m,min_temperature_5cm,eor
14317,3379,1993-08-12,10,6.7,1.6,10,8.2,6,12.7,0,2.0,14.0,954.1,21.6,57.0,27.5,13.2,11.9,eor
14318,3379,1993-08-13,10,5.1,1.1,10,1.1,6,5.1,0,4.3,17.3,959.7,19.5,78.0,22.8,16.3,15.1,eor
14319,3379,1993-08-14,10,5.7,0.8,10,0.0,0,11.4,0,1.0,17.1,955.9,22.7,65.0,29.2,16.2,14.6,eor
14320,3379,1993-08-15,10,8.2,1.5,10,0.8,6,11.7,0,2.0,19.0,957.2,21.8,73.0,28.1,17.5,15.7,eor
14321,3379,1993-08-16,10,5.1,0.7,10,0.0,0,12.3,0,1.0,17.8,958.5,23.4,64.0,28.4,16.9,15.6,eor
14322,3379,1993-08-17,10,7.7,2.0,10,0.0,0,7.3,0,4.7,18.1,961.8,21.2,70.0,25.6,18.2,16.6,eor
14323,3379,1993-08-18,10,6.2,1.4,10,0.0,0,1.5,0,5.3,16.8,961.7,19.2,76.0,21.9,16.4,16.0,eor
14324,3379,1993-08-19,10,7.7,1.2,10,0.0,0,7.9,0,3.3,16.1,960.5,20.8,68.0,25.5,14.9,14.6,eor
14325,3379,1993-08-20,10,9.4,1.7,10,0.0,0,11.4,0,2.3,14.3,960.7,21.6,56.0,26.1,17.1,15.6,eor
14326,3379,1993-08-21,10,6.2,1.3,10,0.0,0,12.1,0,0.3,16.1,957.2,22.6,60.0,28.3,15.4,14.2,eor
14327,3379,1993-08-22,10,14.9,2.0,10,12.1,6,10.6,0,3.3,18.5,949.3,22.7,69.0,30.8,16.8,15.2,eor
14328,3379,1993-08-23,10,11.3,2.8,10,18.2,6,5.7,0,7.0,17.6,950.4,17.1,85.0,22.6,14.4,15.6,eor
14329,3379,1993-08-24,10,3.6,1.3,10,9.1,6,0.0,0,8.0,12.1,954.2,10.7,93.0,14.4,10.3,11.7,eor
14330,3379,1993-08-25,10,4.6,0.8,10,1.3,6,0.6,0,7.7,12.2,954.4,12.6,83.0,15.3,9.8,9.9,eor
14331,3379,1993-08-26,10,4.6,0.8,10,0.0,0,5.8,0,3.0,10.3,954.9,14.6,62.0,18.4,11.8,12.0,eor
14332,3379,1993-08-27,10,6.2,1.2,10,23.6,6,1.0,0,7.0,13.2,950.2,12.4,91.0,14.7,10.2,9.6,eor
14333,3379,1993-08-28,10,6.2,1.6,10,9.2,6,0.0,0,6.7,12.3,956.6,10.0,97.0,12.6,8.8,10.5,eor
14334,3379,1993-08-29,10,6.7,0.7,10,0.0,6,8.0,0,4.0,9.7,963.2,10.8,77.0,16.2,6.4,6.6,eor
14335,3379,1993-08-30,10,8.7,1.9,10,15.5,6,9.9,0,5.0,9.3,959.8,14.8,59.0,18.5,6.6,6.5,eor
14336,3379,1993-08-31,10,10.8,3.1,10,6.3,6,5.6,0,6.0,9.7,960.4,12.4,69.0,15.4,10.2,10.1,eor
14337,3379,1993-09-01,10,9.3,1.4,10,2.6,6,2.1,0,4.7,11.5,962.4,11.6,83.0,15.4,10.3,10.2,eor
14338,3379,1993-09-02,10,6.2,0.8,10,0.4,6,8.6,0,4.0,9.7,958.6,13.7,66.0,17.9,6.4,6.3,eor
14339,3379,1993-09-03,10,7.7,2.1,10,18.6,6,0.0,0,7.7,12.8,949.9,11.4,94.0,14.5,10.5,10.7,eor
14340,3379,1993-09-04,10,7.7,1.9,10,13.6,6,1.2,0,8.0,11.1,949.2,9.5,91.0,12.5,8.1,9.7,eor
14341,3379,1993-09-05,10,13.4,2.3,10,2.9,6,4.3,0,6.7,10.7,954.7,8.9,93.0,12.2,7.9,7.4,eor
14342,3379,1993-09-06,10,6.2,1.4,10,0.0,0,10.8,0,1.0,9.4,955.5,11.8,71.0,16.7,4.8,4.7,eor
14343,3379,1993-09-07,10,5.1,0.9,10,1.4,6,9.4,0,4.7,12.6,951.2,16.2,71.0,21.5,7.3,7.0,eor
14344,3379,1993-09-08,10,9.3,1.7,10,1.3,6,0.8,0,7.0,15.3,947.9,15.7,85.0,20.5,13.8,12.4,eor
14345,3379,1993-09-09,10,11.8,1.7,10,5.4,6,8.4,0,4.7,15.8,947.3,18.0,77.0,26.0,11.9,10.9,eor
14346,3379,1993-09-10,10,8.2,2.0,10,0.3,6,2.7,0,5.3,13.1,949.5,15.0,77.0,19.1,13.1,12.8,eor
14347,3379,1993-09-11,10,10.3,1.4,10,7.0,6,8.4,0,5.0,12.8,948.7,15.4,74.0,18.5,11.0,10.0,eor
14348,3379,1993-09-12,10,10.3,2.5,10,0.2,6,8.1,0,3.7,11.7,945.6,14.2,73.0,18.6,11.1,10.1,eor
14349,3379,1993-09-13,10,12.9,2.6,10,1.5,6,6.4,0,7.3,12.3,938.2,14.4,73.0,23.9,10.2,8.7,eor
14350,3379,1993-09-14,10,7.7,2.2,10,16.4,6,6.3,0,6.3,11.9,941.7,13.0,81.0,18.4,9.6,9.8,eor
14351,3379,1993-09-15,10,9.8,2.4,10,3.6,6,5.3,0,4.7,11.9,944.5,14.0,75.0,19.0,11.0,9.9,eor
14352,3379,1993-09-16,10,16.5,3.8,10,0.0,6,7.6,0,4.3,10.2,949.6,14.0,63.0,17.3,10.6,10.6,eor
14353,3379,1993-09-17,10,5.7,1.3,10,0.2,6,2.6,0,6.0,10.8,954.3,13.4,70.0,16.1,11.2,10.1,eor
14354,3379,1993-09-18,10,7.2,1.1,10,0.0,6,8.6,0,3.0,11.3,957.4,14.0,73.0,18.6,9.0,8.0,eor
14355,3379,1993-09-19,10,7.2,1.5,10,0.0,0,8.7,0,1.7,12.7,960.2,14.3,78.0,18.7,9.8,9.2,eor
14356,3379,1993-09-20,10,6.2,1.2,10,0.0,0,10.0,0,2.0,15.1,960.9,16.0,84.0,21.2,10.4,9.6,eor
14357,3379,1993-09-21,10,5.7,0.8,10,0.2,6,8.9,0,4.3,16.4,958.7,20.4,73.0,26.0,12.8,11.5,eor
14358,3379,1993-09-22,10,11.8,2.4,10,0.0,0,8.6,0,2.3,12.7,952.0,22.6,50.0,29.7,15.4,13.8,eor
14359,3379,1993-09-23,10,4.6,1.0,10,0.0,0,4.4,0,5.0,16.6,949.9,18.4,78.0,22.2,15.3,13.1,eor
14360,3379,1993-09-24,10,7.7,1.3,10,0.7,6,1.2,0,6.3,13.0,943.8,20.0,59.0,25.2,14.0,13.4,eor
14361,3379,1993-09-25,10,11.8,2.8,10,3.9,6,3.4,0,7.3,14.5,943.3,14.4,85.0,20.1,12.2,15.4,eor
14362,3379,1993-09-26,10,8.7,2.9,10,2.7,6,0.7,0,5.7,11.1,951.4,9.5,92.0,12.2,9.0,9.2,eor
14363,3379,1993-09-27,10,6.2,1.3,10,0.0,0,9.3,0,2.3,9.8,954.8,12.0,72.0,16.2,7.5,6.8,eor
14364,3379,1993-09-28,10,9.3,2.1,10,1.6,6,2.0,0,6.7,10.5,952.0,9.2,88.0,12.8,7.9,8.0,eor
14365,3379,1993-09-29,10,7.2,1.8,10,0.0,6,0.0,0,5.3,10.2,953.4,9.2,87.0,11.0,7.8,7.6,eor
14366,3379,1993-09-30,10,8.7,1.6,10,0.0,0,8.1,0,3.7,10.1,951.6,9.8,84.0,15.6,6.0,6.2,eor
14367,3379,1993-10-01,10,7.2,1.9,10,0.0,0,6.0,0,5.3,10.6,941.1,13.2,72.0,19.2,7.7,7.5,eor
14368,3379,1993-10-02,10,11.3,2.4,10,11.2,6,0.0,0,8.0,11.0,931.9,11.5,80.0,14.5,10.0,10.4,eor
14369,3379,1993-10-03,10,13.4,3.7,10,0.0,0,5.8,0,3.3,9.6,941.9,9.8,79.0,13.4,6.7,6.1,eor
14370,3379,1993-10-04,10,8.2,1.8,10,0.6,6,7.1,0,3.3,9.7,949.9,11.9,72.0,16.2,6.3,6.6,eor
14371,3379,1993-10-05,10,5.7,1.6,10,0.0,0,8.7,0,5.3,12.7,946.7,14.8,77.0,20.4,9.0,8.0,eor
14372,3379,1993-10-06,10,11.8,1.9,10,0.0,0,4.8,0,6.7,12.6,943.6,14.1,76.0,17.7,12.9,11.2,eor
14373,3379,1993-10-07,10,7.2,1.4,10,0.0,6,9.8,0,1.3,12.0,948.9,13.5,77.0,17.3,11.2,8.9,eor
14374,3379,1993-10-08,10,7.7,1.5,10,1.4,6,1.9,0,7.3,12.7,944.5,13.3,81.0,18.1,10.8,9.5,eor
14375,3379,1993-10-09,10,10.8,2.4,10,0.2,6,6.2,0,4.0,10.0,951.9,10.2,79.0,14.8,8.7,8.9,eor
14376,3379,1993-10-10,10,6.2,1.5,10,0.0,6,5.4,0,5.0,11.1,950.6,12.4,80.0,17.7,5.6,5.0,eor
14377,3379,1993-10-11,10,5.7,1.6,10,0.0,0,6.4,0,4.0,12.3,947.3,15.6,71.0,21.7,10.3,9.1,eor
14378,3379,1993-10-12,10,12.9,3.1,10,12.1,6,1.9,0,7.0,12.1,941.3,15.4,67.0,23.0,11.5,10.9,eor
14379,3379,1993-10-13,10,7.7,2.5,10,0.0,6,8.1,0,5.7,11.9,944.6,14.0,76.0,19.1,10.4,10.1,eor
14380,3379,1993-10-14,10,16.5,2.7,10,2.0,6,0.2,0,7.0,11.2,942.4,13.6,71.0,16.3,11.8,12.1,eor
14381,3379,1993-10-15,10,12.3,2.3,10,1.0,6,2.6,0,5.0,11.0,950.1,11.6,80.0,14.4,10.3,9.1,eor
14382,3379,1993-10-16,10,11.6,1.6,10,0.5,6,5.7,0,3.7,10.2,955.7,9.8,84.0,12.9,6.0,5.0,eor
14383,3379,1993-10-17,10,6.2,1.7,10,3.3,6,0.0,0,8.0,9.7,958.0,6.6,98.0,9.6,5.9,6.5,eor
14384,3379,1993-10-18,10,11.8,3.6,10,0.0,6,0.0,0,7.3,7.0,967.9,5.5,78.0,6.7,4.9,4.7,eor
14385,3379,1993-10-19,10,6.2,1.6,10,0.0,0,0.0,0,8.0,7.9,966.3,5.0,92.0,6.2,3.1,3.3,eor
14386,3379,1993-10-20,10,3.1,1.0,10,0.1,6,0.0,0,8.0,8.8,960.2,5.5,98.0,6.1,4.2,5.3,eor
14387,3379,1993-10-21,10,6.2,1.1,10,18.4,8,0.0,0,7.7,8.3,952.3,4.1,95.0,7.8,1.9,5.0,eor
14388,3379,1993-10-22,10,8.2,2.2,10,8.2,6,0.0,0,8.0,7.7,950.7,3.5,99.0,4.2,1.6,1.5,eor
14389,3379,1993-10-23,10,5.1,1.1,10,31.7,6,0.0,0,8.0,9.1,949.0,5.8,99.0,6.5,3.7,3.7,eor
14390,3379,1993-10-24,10,5.7,1.9,10,2.5,6,0.0,0,8.0,8.3,954.0,4.6,99.0,6.5,3.4,3.5,eor
14391,3379,1993-10-25,10,4.6,1.2,10,0.4,6,0.0,0,8.0,8.6,962.6,5.0,99.0,5.3,4.4,4.7,eor
14392,3379,1993-10-26,10,6.7,1.7,10,0.0,0,0.0,0,8.0,7.7,964.1,4.6,91.0,5.5,3.3,3.6,eor
14393,3379,1993-10-27,10,6.7,1.7,10,0.0,0,2.6,0,3.3,7.1,963.1,5.2,80.0,8.0,3.5,3.6,eor
14394,3379,1993-10-28,10,7.2,1.3,10,0.0,6,0.0,0,8.0,7.3,962.1,3.1,93.0,4.6,2.1,1.3,eor
14395,3379,1993-10-29,10,6.6,1.4,10,0.0,6,0.0,0,8.0,7.4,962.0,3.2,95.0,4.1,1.6,1.9,eor
14396,3379,1993-10-30,10,5.0,1.4,10,0.0,6,0.0,0,8.0,7.6,961.7,3.6,96.0,4.2,3.2,2.1,eor
14397,3379,1993-10-31,10,5.7,1.0,10,0.0,0,2.7,0,5.7,7.1,958.7,2.6,94.0,6.0,1.5,2.2,eor
14398,3379,1993-11-01,10,4.1,0.8,10,0.0,0,3.2,0,4.7,7.5,954.8,3.8,93.0,6.0,1.2,1.6,eor
14399,3379,1993-11-02,10,4.1,0.9,10,0.1,6,0.0,0,8.0,7.7,950.4,3.5,98.0,5.4,0.5,1.0,eor
14400,3379,1993-11-03,10,4.1,0.7,10,0.0,6,0.2,0,7.3,9.2,950.0,6.7,93.0,9.6,3.8,3.5,eor
14401,3379,1993-11-04,10,5.7,1.1,10,0.1,6,0.0,0,8.0,8.6,950.3,4.9,98.0,6.2,4.0,4.7,eor
14402,3379,1993-11-05,10,6.2,1.9,10,2.5,6,0.0,0,8.0,8.8,945.5,5.6,98.0,6.3,4.4,4.8,eor
14403,3379,1993-11-06,10,4.6,0.7,10,1.9,6,0.0,0,8.0,10.0,939.3,7.2,98.0,8.4,5.8,5.8,eor
14404,3379,1993-11-07,10,4.5,0.5,10,0.7,6,0.3,0,6.3,11.0,943.8,9.1,95.0,11.7,6.8,5.3,eor
14405,3379,1993-11-08,10,5.1,0.8,10,0.5,6,0.0,0,8.0,9.9,951.5,7.3,96.0,8.9,6.3,5.0,eor
14406,3379,1993-11-09,10,3.6,1.2,10,0.0,6,0.0,0,7.7,9.0,957.1,6.1,95.0,7.1,5.5,6.0,eor
14407,3379,1993-11-10,10,3.1,0.7,10,0.0,0,1.2,0,5.0,8.6,957.2,6.8,87.0,9.4,5.5,5.5,eor
14408,3379,1993-11-11,10,9.8,1.8,10,5.3,6,0.7,0,7.0,8.8,956.2,7.2,83.0,11.2,5.5,5.2,eor
14409,3379,1993-11-12,10,4.6,0.9,10,0.0,0,3.3,0,5.0,7.3,962.0,4.2,88.0,7.4,2.4,0.8,eor
14410,3379,1993-11-13,10,6.2,1.2,10,0.8,6,0.2,0,6.7,6.7,962.0,2.0,93.0,4.0,1.2,2.4,eor
14411,3379,1993-11-14,10,22.1,6.5,10,1.2,6,2.5,0,4.3,7.4,950.8,7.6,71.0,13.7,1.2,1.1,eor
14412,3379,1993-11-15,10,22.6,7.3,10,13.9,8,0.0,0,8.0,6.6,956.2,2.2,90.0,7.0,0.8,2.8,eor
14413,3379,1993-11-16,10,5.1,1.8,10,3.4,7,0.0,6,8.0,5.9,966.8,0.4,94.0,0.9,0.2,0.2,eor
14414,3379,1993-11-17,10,7.3,1.9,10,0.0,7,0.0,8,6.3,5.3,969.1,-0.6,90.0,0.3,-1.0,-0.9,eor
14415,3379,1993-11-18,10,9.0,2.8,10,0.0,0,1.1,5,3.3,4.1,967.2,-3.2,83.0,-1.0,-3.9,-3.1,eor
14416,3379,1993-11-19,10,7.2,1.8,10,0.0,0,4.2,5,2.7,3.5,961.0,-5.2,83.0,-2.5,-6.2,-5.5,eor
14417,3379,1993-11-20,10,6.7,1.3,10,0.1,7,0.0,5,7.7,3.3,953.1,-5.4,83.0,-4.6,-6.4,-6.7,eor
14418,3379,1993-11-21,10,5.1,1.1,10,0.0,7,0.5,5,5.0,3.5,952.2,-5.1,82.0,-3.3,-5.8,-5.0,eor
14419,3379,1993-11-22,10,6.2,1.3,10,0.2,7,0.0,5,7.7,3.9,958.0,-4.5,90.0,-3.3,-7.3,-6.6,eor
14420,3379,1993-11-23,10,5.7,1.3,10,0.0,0,0.0,5,7.3,3.9,958.4,-3.9,83.0,-3.0,-4.5,-4.3,eor
14421,3379,1993-11-24,10,5.7,1.1,10,0.0,7,0.0,5,8.0,4.1,959.6,-4.1,93.0,-3.0,-6.0,-5.6,eor
14422,3379,1993-11-25,10,6.7,1.0,10,0.0,7,0.0,4,8.0,4.3,964.7,-4.2,96.0,-2.6,-5.2,-5.2,eor
14423,3379,1993-11-26,10,5.7,1.5,10,0.0,7,0.0,4,8.0,4.5,962.8,-3.4,95.0,-3.0,-4.7,-4.5,eor
14424,3379,1993-11-27,10,3.1,0.8,10,0.0,7,0.0,4,8.0,4.0,961.1,-4.1,89.0,-3.3,-4.6,-4.5,eor
14425,3379,1993-11-28,10,4.6,1.2,10,0.6,7,0.0,4,8.0,3.9,961.2,-5.2,93.0,-4.2,-5.7,-5.0,eor
14426,3379,1993-11-29,10,7.2,1.2,10,0.1,7,0.5,6,7.0,3.7,960.9,-5.5,90.0,-3.8,-6.2,-6.0,eor
14427,3379,1993-11-30,10,6.7,1.5,10,0.1,7,3.7,6,3.3,3.6,951.5,-5.6,89.0,-2.5,-6.7,-6.2,eor
14428,3379,1993-12-01,10,2.1,0.4,10,0.0,7,0.0,5,7.7,4.5,948.5,-2.8,94.0,-1.3,-7.6,-8.5,eor
14429,3379,1993-12-02,10,10.9,2.6,10,0.0,6,0.6,5,7.7,6.6,959.1,4.0,83.0,5.1,-1.3,-1.2,eor
14430,3379,1993-12-03,10,8.2,1.9,10,0.0,0,2.6,0,7.0,7.5,962.5,4.9,86.0,7.8,3.1,2.4,eor
14431,3379,1993-12-04,10,9.8,1.7,10,1.0,6,7.5,0,1.7,5.9,957.2,6.8,64.0,14.2,-0.4,-1.2,eor
14432,3379,1993-12-05,10,7.7,1.5,10,0.0,6,0.0,0,6.3,8.3,963.8,4.7,94.0,9.7,3.4,3.9,eor
14433,3379,1993-12-06,10,8.2,1.2,10,0.0,0,2.7,0,7.7,6.5,961.3,2.2,91.0,4.7,-0.9,-1.8,eor
14434,3379,1993-12-07,10,13.9,2.2,10,6.8,8,0.0,0,8.0,6.9,950.9,3.2,90.0,4.2,1.1,0.9,eor
14435,3379,1993-12-08,10,20.6,4.5,10,6.6,8,0.0,0,7.3,8.0,945.9,6.6,90.0,10.5,1.6,1.2,eor
14436,3379,1993-12-09,10,28.8,8.9,10,0.6,6,2.4,0,3.0,7.2,946.0,9.0,60.0,12.5,7.2,9.1,eor
14437,3379,1993-12-10,10,15.4,3.0,10,1.2,6,0.0,0,6.7,7.8,949.8,8.2,72.0,11.0,5.9,4.9,eor
14438,3379,1993-12-11,10,22.1,4.8,10,3.8,8,0.5,0,5.7,6.3,947.6,1.6,89.0,11.8,-0.2,3.0,eor
14439,3379,1993-12-12,10,16.5,4.2,10,4.3,8,0.0,1,7.7,5.7,954.7,2.4,79.0,2.8,0.0,0.1,eor
14440,3379,1993-12-13,10,15.4,3.9,10,1.6,6,3.7,0,6.7,6.8,941.7,6.5,71.0,10.7,0.3,0.1,eor
14441,3379,1993-12-14,10,8.2,2.3,10,1.2,6,0.0,0,6.3,7.2,943.6,3.7,89.0,7.2,3.0,3.5,eor
14442,3379,1993-12-15,10,6.2,1.5,10,1.5,6,4.4,0,4.7,6.3,936.9,3.5,80.0,7.2,1.1,0.7,eor
14443,3379,1993-12-16,10,18.5,5.4,10,0.4,8,2.8,0,6.7,6.1,938.7,3.8,76.0,5.7,2.7,2.0,eor
14444,3379,1993-12-17,10,19.0,5.7,10,5.1,8,0.0,0,7.7,7.5,951.9,5.3,88.0,7.6,2.5,1.6,eor
14445,3379,1993-12-18,10,13.9,3.0,10,0.0,0,0.2,0,7.0,7.8,961.8,7.6,74.0,9.4,6.8,6.8,eor
14446,3379,1993-12-19,10,22.1,4.2,10,5.2,6,0.7,0,6.7,8.7,953.5,7.9,87.0,12.5,1.3,-0.1,eor
14447,3379,1993-12-20,10,30.4,9.5,10,2.0,6,1.8,0,7.0,10.7,943.3,14.9,66.0,16.9,11.4,10.1,eor
14448,3379,1993-12-21,10,23.7,7.5,10,1.3,8,0.9,0,6.3,7.7,941.0,7.1,70.0,15.4,4.5,8.1,eor
14449,3379,1993-12-22,10,19.5,6.3,10,0.0,8,1.1,0,5.3,5.0,948.2,3.5,65.0,4.7,0.4,0.0,eor
14450,3379,1993-12-23,10,21.6,5.4,10,0.1,8,2.6,0,5.7,6.2,946.0,4.3,72.0,7.2,2.9,3.0,eor
14451,3379,1993-12-24,10,12.9,2.7,10,2.0,8,0.0,0,8.0,5.6,932.8,1.2,82.0,3.7,0.3,1.0,eor
14452,3379,1993-12-25,10,11.8,2.2,10,1.4,7,0.1,1,7.0,5.7,932.7,0.1,93.0,0.5,-0.5,-0.4,eor
14453,3379,1993-12-26,10,10.8,2.9,10,0.0,7,0.0,2,7.0,4.0,942.6,-2.3,78.0,0.1,-3.2,-2.3,eor
14454,3379,1993-12-27,10,9.8,2.9,10,0.0,7,0.0,2,8.0,4.9,948.5,-1.2,88.0,-0.4,-2.8,-2.8,eor
14455,3379,1993-12-28,10,4.6,1.0,10,0.0,7,4.9,2,3.7,4.5,951.6,-1.2,78.0,3.4,-3.1,-2.0,eor
14456,3379,1993-12-29,10,4.6,1.5,10,2.0,8,3.8,1,5.3,5.5,954.1,0.8,83.0,6.0,-4.4,-4.5,eor
14457,3379,1993-12-30,10,16.5,3.8,10,0.0,6,3.5,0,7.0,7.3,954.6,6.4,75.0,9.1,0.0,0.0,eor
14458,3379,1993-12-31,10,17.0,3.0,10,7.1,8,0.0,0,8.0,7.7,947.2,9.2,64.0,12.6,4.6,3.6,eor
14459,3379,1994-01-01,10,9.8,2.2,10,7.3,8,0.0,1,6.7,6.5,950.1,1.3,97.0,9.0,0.7,2.2,eor
14460,3379,1994-01-02,10,19.5,3.1,10,3.5,8,0.0,0,5.3,6.8,943.9,3.0,92.0,5.6,-1.5,-2.3,eor
14461,3379,1994-01-03,10,12.3,2.5,10,1.5,6,2.0,0,5.7,7.7,944.8,5.4,85.0,7.7,4.3,3.2,eor
14462,3379,1994-01-04,10,14.9,2.0,10,1.6,6,0.0,0,8.0,8.4,942.2,5.6,90.0,8.1,4.4,3.0,eor
14463,3379,1994-01-05,10,13.8,2.5,10,0.0,0,6.4,0,5.0,6.2,939.1,6.0,67.0,10.6,2.9,2.3,eor
14464,3379,1994-01-06,10,7.2,1.5,10,0.0,0,0.0,0,7.3,6.0,930.4,7.8,61.0,10.8,1.8,0.8,eor
14465,3379,1994-01-07,10,12.3,2.6,10,0.1,6,0.9,0,4.7,6.2,934.3,9.8,50.0,15.6,5.8,5.4,eor
14466,3379,1994-01-08,10,8.7,1.6,10,0.0,6,0.0,0,7.7,8.2,949.4,5.0,93.0,6.8,3.4,3.4,eor
14467,3379,1994-01-09,10,6.7,0.7,10,0.0,0,0.0,0,8.0,7.7,948.5,4.6,91.0,5.4,3.7,3.6,eor
14468,3379,1994-01-10,10,5.1,1.5,10,0.0,6,0.0,0,8.0,6.7,939.6,1.5,96.0,4.6,0.6,2.1,eor
14469,3379,1994-01-11,10,7.7,1.2,10,0.0,6,0.0,0,8.0,6.8,944.7,2.1,97.0,3.0,0.2,0.3,eor
14470,3379,1994-01-12,10,8.2,1.2,10,0.0,6,5.9,0,5.0,7.3,954.0,7.1,76.0,10.4,0.9,0.6,eor
14471,3379,1994-01-13,10,16.5,4.1,10,9.7,6,0.7,0,7.7,8.3,955.6,9.4,68.0,14.6,6.6,6.0,eor
14472,3379,1994-01-14,10,9.3,2.3,10,4.8,6,0.0,0,6.3,8.0,955.1,4.6,92.0,7.2,3.8,4.8,eor
14473,3379,1994-01-15,10,7.2,1.4,10,0.6,8,3.7,0,4.3,6.6,949.1,2.7,87.0,5.4,1.7,1.4,eor
14474,3379,1994-01-16,10,3.6,0.6,10,0.1,7,0.0,0,8.0,5.7,941.8,-0.3,96.0,1.8,-1.6,-1.6,eor
14475,3379,1994-01-17,10,7.2,1.5,10,0.3,7,0.0,1,7.7,5.1,953.6,-1.2,88.0,1.2,-2.2,-1.0,eor
14476,3379,1994-01-18,10,3.1,0.7,10,0.0,0,8.0,0,0.0,4.0,966.1,-2.7,79.0,2.0,-5.5,-6.3,eor
14477,3379,1994-01-19,10,3.6,0.7,10,0.0,0,8.4,0,0.0,3.5,961.3,-2.8,71.0,3.0,-6.4,-6.4,eor
14478,3379,1994-01-20,10,4.1,0.9,10,0.0,7,0.0,0,7.3,4.2,962.6,-1.5,79.0,0.4,-5.3,-5.6,eor
14479,3379,1994-01-21,10,5.1,0.9,10,0.0,7,0.0,0,8.0,5.1,965.9,-1.6,91.0,-0.6,-2.1,-1.4,eor
14480,3379,1994-01-22,10,4.1,1.1,10,0.0,0,4.4,0,4.3,4.5,967.7,-1.9,84.0,0.4,-3.1,-2.5,eor
14481,3379,1994-01-23,10,15.4,3.2,10,4.4,6,2.8,0,5.3,5.4,961.3,4.2,70.0,8.2,-3.2,-3.8,eor
14482,3379,1994-01-24,10,12.9,4.5,10,8.1,6,0.0,0,7.7,8.3,955.4,5.1,94.0,7.1,4.2,4.8,eor
14483,3379,1994-01-25,10,19.0,5.1,10,2.8,8,0.0,0,8.0,9.3,951.2,8.4,86.0,9.8,4.8,4.4,eor
14484,3379,1994-01-26,10,21.6,6.2,10,3.9,8,0.2,0,7.0,6.8,950.7,2.2,93.0,9.1,1.3,2.5,eor
14485,3379,1994-01-27,10,20.1,6.6,10,3.4,8,0.6,0,5.3,5.8,956.0,6.1,63.0,7.5,1.3,0.5,eor
14486,3379,1994-01-28,10,19.5,6.2,10,1.4,7,3.2,1,6.3,5.7,954.6,0.3,87.0,10.3,-1.7,0.0,eor
14487,3379,1994-01-29,10,14.4,4.1,10,0.0,7,1.2,2,7.3,4.1,969.1,-0.6,72.0,0.4,-2.3,-3.7,eor
14488,3379,1994-01-30,10,14.9,3.6,10,0.7,6,4.9,0,5.7,5.1,960.3,5.9,53.0,10.3,-0.1,-0.5,eor
14489,3379,1994-01-31,10,12.3,3.2,10,0.0,0,3.9,0,5.0,5.6,960.5,3.0,73.0,5.8,2.2,1.9,eor
14490,3379,1994-02-01,10,3.6,1.0,10,0.0,0,6.7,0,3.7,5.6,957.1,2.8,76.0,8.0,-1.5,-2.9,eor
14491,3379,1994-02-02,10,8.7,2.1,10,7.7,6,0.0,0,8.0,7.1,953.3,4.8,81.0,7.0,1.7,-0.2,eor
14492,3379,1994-02-03,10,6.7,1.6,10,0.0,0,1.6,0,5.0,6.8,942.0,6.9,68.0,10.2,3.4,3.0,eor
14493,3379,1994-02-04,10,6.8,1.4,10,0.0,0,6.0,0,3.0,7.7,939.0,5.9,81.0,11.5,2.7,0.5,eor
14494,3379,1994-02-05,10,5.7,1.2,10,0.0,0,2.7,0,4.0,6.6,943.1,3.6,85.0,8.3,-0.1,-0.3,eor
14495,3379,1994-02-06,10,5.7,1.9,10,0.0,6,0.1,0,7.0,6.8,950.6,3.6,87.0,5.7,0.6,0.0,eor
14496,3379,1994-02-07,10,4.6,0.9,10,1.0,8,0.0,0,8.0,7.2,949.0,3.5,91.0,4.8,2.9,2.5,eor
14497,3379,1994-02-08,10,7.2,1.9,10,3.3,8,0.0,0,8.0,6.7,954.9,1.8,98.0,3.4,1.2,1.9,eor
14498,3379,1994-02-09,10,5.1,2.1,10,0.5,8,1.3,0,5.0,6.3,962.4,1.5,91.0,3.8,0.4,0.9,eor
14499,3379,1994-02-10,10,10.3,2.8,10,4.9,8,0.1,1,7.0,6.1,954.0,1.3,90.0,2.8,-0.4,-1.4,eor
14500,3379,1994-02-11,10,6.7,2.0,10,1.5,7,0.6,2,7.7,5.8,956.9,-0.1,95.0,1.5,-0.6,-0.6,eor
14501,3379,1994-02-12,10,6.7,1.9,10,0.2,7,0.1,5,7.7,4.9,957.8,-1.1,87.0,0.0,-1.5,-1.3,eor
14502,3379,1994-02-13,10,13.9,3.5,10,0.2,7,0.0,5,7.3,3.3,954.1,-6.2,82.0,-1.3,-7.8,-4.4,eor
14503,3379,1994-02-14,10,14.9,4.4,10,0.0,0,3.2,5,1.0,2.6,955.2,-6.9,72.0,-3.4,-9.2,-10.1,eor
14504,3379,1994-02-15,10,7.7,2.5,10,0.0,0,7.1,2,2.7,2.7,957.7,-4.7,64.0,-0.7,-8.5,-8.9,eor
14505,3379,1994-02-16,10,7.2,2.0,10,0.0,0,8.9,2,0.0,2.6,958.1,-5.2,63.0,-1.3,-9.6,-9.3,eor
14506,3379,1994-02-17,10,5.1,1.0,10,0.0,7,5.8,1,5.0,2.7,955.4,-5.0,66.0,-2.1,-8.8,-9.0,eor
